"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"envy"
"05/27/2018 15:58:54:116 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","max-payoff-high","n-ticks","p-start-low","n-history","n-investors","p-start-high","p-payoff-low","p-payoff-high","sigma-mutation","randomize-step","can-borrow","tau","n-predictors","max-payoff-low","n-coefficients","p-experiencers","envy-threshold","[step]","census POOL-STABLE","outgoings POOL-STABLE","census POOL-LOW","outgoings POOL-LOW","census POOL-HIGH","outgoings POOL-HIGH","mean [wealth] of investors","standard-deviation [wealth] of investors","mean [sum-squares-error] of investors"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","28","37","0.28959235209235207","26","3.732841125850932","37","3.5028295376121465","12.000000000000002","5.161245972038173","16025.62"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","34","62","0.29127851532000587","11","3.086500638831358","27","3.204153642133182","16","7.409979228181784","6107.65"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","33","50","1.4181888856298228","41","4.026322357164879","9","3.2293542705959553","22.400000000000006","10.52291111903676","4304.42"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","35","30","0.5319952197856509","56","2.589733336501129","14","3.619047619047619","13.600000000000001","7.458717779684211","8212.88"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","29","45","0.2796064089167537","39","3.604122466338831","16","3.554456105280693","12.800000000000002","5.5662707703441505","16168.99"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","35","55","0.28295627202514856","39","3.0569229649013776","6","3.112606395215091","16.800000000000008","7.657235044761425","5979.19"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","36","40","0.517217574791605","41","2.5719968413815177","19","3.6354775828460038","15.2","7.438931980516623","6739.78"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","34","8","1.376477447817181","82","3.9079011113659123","10","3.1343732626372507","22.399999999999995","10.522911119036758","7696.55"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","30","59","0.2702861952861953","11","3.726409293218446","30","3.524863123993559","14.40000000000001","5.821453278673168","6507.82"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","36","47","0.3223776994570741","36","2.9720084380985616","17","3.1568640607074823","18.400000000000006","8.024186258785495","4924.12"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","37","60","0.503238721418859","23","2.5964904637648614","17","3.5372214319582738","15.999999999999998","7.7310048590004135","3950.15"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","35","12","1.3371495207366901","41","3.7962467938983147","47","3.044819740847615","22.4","10.522911119036758","7983.87"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","37","59","0.31366478866093694","26","2.8916838857175193","15","3.0715434104180908","18.400000000000006","8.024186258785493","4551.33"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","31","45","0.26156728576083416","33","3.6062025418243024","22","3.528459914715174","15.200000000000003","6.105227534413511","5462.44"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","38","60","0.5250833164692398","16","2.6597407147184176","24","3.4441366574330563","17.6","7.81671441273864","3895.35"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","38","46","0.3054104521172281","15","2.815586941356532","39","2.9907133206702463","18.40000000000001","8.024186258785493","4901.33"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","36","45","1.3000064784940042","17","3.690795494067806","38","2.960241414712959","22.4","10.522911119036758","7877.91"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","32","49","0.25339330808080807","23","3.493508712392293","28","3.5074812566660394","16","6.238327299505551","4281.66"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","39","66","0.5426996727680083","33","2.5915422348538426","1","3.3558254610886187","18.400000000000002","7.882782286142243","3814.33"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","37","62","1.2648711682644367","10","3.807260480714622","28","2.8802348899909873","23.199999999999992","11.026918332154276","7910.28"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","39","42","0.297579414883453","12","2.7433924043986724","46","2.9140283637299835","18.4","8.024186258785495","5523.3"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","33","29","0.24571472298745026","12","3.387644812016769","59","3.4011939458579774","15.999999999999998","6.238327299505551","5208.09"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","40","63","0.5291321809488081","28","2.5267536789824967","9","3.2719298245614032","18.400000000000006","7.882782286142241","3582.07"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","38","53","1.2315850848890566","18","3.707069415432658","29","2.8770345162979396","23.99999999999999","11.44118515585202","7745.72"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","40","42","0.2901399295113667","32","2.6748075942887057","26","2.8411776546367338","18.4","8.024186258785495","3975.33"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","34","26","0.32898555692673337","46","3.3391590950392933","28","3.3851924432487093","18.4","6.275361905073819","5329.02"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","39","53","1.2387094150781617","27","3.6120163534984875","20","2.905828503059531","25.600000000000005","11.847892582661547","7549.04"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","41","13","0.283063345864748","81","2.6336575144520946","6","2.7718806386699844","19.199999999999996","8.050684874115229","7327.03"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","41","59","0.5492980351546868","29","2.465125540470728","12","3.1921266581086862","19.2","7.938628776749942","3269.82"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","35","55","0.3611444111444112","35","3.243754549466742","10","3.288472659155889","19.200000000000003","6.295002345160104","5575.45"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","40","43","1.2542533076081845","51","3.5217159446610253","6","2.8331827904830424","26.400000000000006","12.024827812219868","7896.87"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","42","30","0.5362195105081466","19","2.406432075221425","51","3.116123642439432","19.199999999999996","7.938628776749943","4372.77"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","42","65","0.2763237423917778","34","2.570951383155616","1","2.7058834806064134","19.199999999999985","8.05068487411523","7825.47"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","36","48","0.3511126219459553","5","3.1536502564259994","47","3.197126196401559","19.200000000000003","6.295002345160104","5637.55"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","41","20","1.321222739129936","30","3.500861084222138","50","2.803105161446871","28.800000000000015","12.121116996152862","8353.65"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","43","66","0.5237492893335386","24","2.42798791843333","10","3.043655650754794","20.000000000000004","8.169885105575583","4370.75"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","43","57","0.30253734772987195","21","2.5111618161054854","22","2.642955957801613","19.999999999999996","8.117692243574275","7915.04"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","44","62","0.5118458963941399","23","2.3728063748325727","15","2.9744816586921847","20.000000000000004","8.169885105575583","3834.21"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","37","33","0.3416230916230917","37","3.126853280905355","30","3.1827894523546703","20.800000000000004","6.614542236789012","5332.54"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","42","25","1.2897650548649378","64","3.417507248883516","11","2.7363645623648027","28.8","12.12111699615286","10068.22"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","44","57","0.32755942555259815","10","2.454089956648543","33","2.5828887769424855","20.8","8.242254570700705","8053.26"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","45","50","0.5004715431409369","47","2.357902403382392","3","2.908382066276803","20.800000000000004","8.316770728715113","3840.24"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","43","26","1.259770518705288","15","3.462061343870721","59","2.672728177193528","29.600000000000005","12.536195723656563","10958.93"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","38","41","0.33263301026458925","30","3.0445676682499507","29","3.099031835187442","20.8","6.61454223678901","5161.74"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","45","64","0.32028032720698485","30","2.3995546242785752","6","2.5254912485659857","20.79999999999999","8.242254570700704","7884.43"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","46","63","0.4895917269856991","31","2.362744637249956","6","2.845156369183829","21.600000000000005","8.654241512431085","3934.23"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","44","43","1.2734226686501466","35","3.435326183458075","22","2.6119843549845845","31.20000000000001","12.461390477763358","7760.49"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","39","45","0.3241039587193434","34","2.966501830602516","21","3.019569480439046","20.8","6.61454223678901","4783.86"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","46","49","0.31331771139813736","27","2.3473903933159974","24","2.5430530330174497","21.600000000000005","8.342495172646279","7774.74"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","47","56","0.47917488173068423","31","2.312473474755276","13","2.7846211272863006","21.599999999999994","8.654241512431083","3838.12"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","45","40","1.2895688315690323","32","3.3589856016034507","28","2.5539402582071493","32.00000000000002","12.44704539306364","6787.12"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","47","48","0.342112370020872","30","2.2974459168624657","22","2.56631496074822","23.2","8.337933498190795","7616.33"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","40","53","0.3160013597513598","11","2.8923392848374534","36","2.9440802434280697","20.800000000000004","6.614542236789012","4669.37"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","46","46","1.2615347265349228","11","3.2859641754816367","43","2.4984198178113415","31.999999999999996","12.447045393063641","6660.13"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","48","64","0.4691920716946283","34","2.264296944031208","2","2.7266081871345027","21.600000000000005","8.654241512431085","3862.36"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","48","59","0.3349850289787705","30","2.30513801581672","11","2.5128500657326316","24","8.791985154428637","6774.72"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","41","58","0.30829400951352176","25","2.821794424231662","17","2.872273408222507","20.8","6.614542236789011","4568.66"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","47","41","1.2346935621405628","44","3.2160500440884103","15","2.558737126652235","32.8","12.842363796505625","6424.98"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","49","48","0.4596167232926971","8","2.2180868023162854","44","2.6709631220909418","21.60000000000001","8.654241512431085","5165.27"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","49","32","0.32814859981593847","25","2.3234005052898477","43","2.461567411329925","24.800000000000008","9.141361597021854","6684.24"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","42","62","0.300953675953676","4","2.7546088427023365","34","2.803885946121971","20.800000000000008","6.614542236789011","4873.83"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","48","37","1.2089707795959679","56","3.149049001503235","7","2.5054301031803137","32.79999999999999","12.842363796505627","7619.87"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","50","59","0.4775430328946397","31","2.225337969495766","10","2.617543859649123","23.199999999999992","8.593145212997117","5111.12"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","50","55","0.35067653691052875","36","2.3213769396284953","9","2.4123360631033264","26.4","8.97285672993357","6668.57"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","51","42","0.46817944401435263","51","2.181703891662516","7","2.566219470244238","23.2","8.593145212997118","5745.52"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","49","34","1.2323171142260618","12","3.084782695350108","54","2.4542988765847973","33.6","12.828021567895798","8355.73"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","51","68","0.366868577132583","10","2.4327224898318582","22","2.4363366037554894","28.800000000000004","9.63991751757119","3527.07"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","43","44","0.29395475325707887","48","2.690548171941817","8","2.971237435747042","21.59999999999999","7.533296216602221","4446.04"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","52","79","0.4591759931679228","13","2.1397480475920827","8","2.5168690958164643","23.200000000000003","8.593145212997118","4546.45"
"3","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","52","28","0.3598134121877256","58","2.4124645639663913","14","2.4993740866503016","30.399999999999995","10.082676217553932","4257.61"
"2","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","50","49","1.2076707719415407","10","3.0230870414431057","41","2.405212899053101","33.599999999999994","12.828021567895801","8645.44"
"1","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","44","19","0.28727396341032707","23","2.62939934985223","58","2.903709312207336","21.599999999999994","7.533296216602221","4815.18"
"4","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0","1","53","70","0.45051229518362235","19","2.0993754429205342","11","2.4693809996689837","23.199999999999996","8.593145212997118","4538.63"
