"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"cartel"
"05/21/2018 11:32:54:317 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","max-payoff-high","n-ticks","can-borrow","p-start-low","p-experiencers","n-history","g-random-jump","tau-weight","n-investors","n-cartel","p-start-high","n-memory","p-payoff-low","sigma-mutation","p-payoff-high","randomize-step","tau","n-predictors","epsilon","max-payoff-low","epsilon-steady","n-coefficients","[step]","outgoings POOL-HIGH"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","15","1.2760572760572761"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.7789791089216123"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.105510891225177"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","16","1.1963036963036964"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","1.1484166643852247"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.7376075017373886"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","17","1.125932890638773"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.0798013356152891"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.698116422152448"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","1.1320107120368643"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","18","1.0633810633810634"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.1951205360296269"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.6603805016601714"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","19","1.0074136389925865"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","1.1650564889034607"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.1685623018956353"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","20","0.957042957042957"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.6242852733632112"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","1.199380199284852"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","21","0.9114694828980544"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.1431587735935562"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.5897260122278238"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","22","0.8700390518572337"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.118836246495821"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.626051164750855"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","1.182950333541224"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","23","0.8322112669938757"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.095527158027158"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.5928664471028784"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","24","0.7975357975357976"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","1.1669645182230992"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.073169460924563"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","25","0.7656343656343657"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.6676757848274877"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","1.1514049913134579"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","26","0.7361868900330439"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.1583727383727385"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.7175355991600756"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","27","0.7089207089207089"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.1356595474242532"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","1.1801145747610877"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.761429145330074"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","28","0.6836021121735408"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.2163840433071202"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","29","0.660029625546867"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.728194633154035"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","1.1647884114525022"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.1934334009805707"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","30","0.6380286380286381"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","1.7667377660497716"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","1.263925375036486"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","1.213957790792855"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","31","0.815958235313074"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","1.734615261212503"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","32","0.9827672327672328"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","1.2409449136721864"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","79","1.2259603777722132"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.758585043635906"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","33","0.952986407531862"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.2187851830708973"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","34","1.105952870658753"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","80","1.2106358730500606"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.7277326744493113"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.1974029868766711"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","35","1.1886399314970744"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.6979441800622541"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","81","1.1956897511605538"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.1767581077925906"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","36","1.2863411098705215"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.6691654651459449"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","82","1.1811081688293275"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.15681305511814"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","37","1.251575133928075"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.6413460407268456"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","38","1.2186389461931257"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.1375328375328375"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","83","1.1668779499277693"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.6144387285837827"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.1873917937266352"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.1844585287208238"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","84","1.1529865457619626"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.6361891194608662"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.3005641417406124"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.165354358902746"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.2688430651127927"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","85","1.1394219981647629"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","1.610217863596408"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","1.1997667235762473"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.2386325159434404"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.5850582094777141"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","86","1.126172905162847"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.1810203685203684"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.3338581163478564"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.5606726985626724"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.3035431591581323"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","87","1.11322838901155"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.1628508243892859"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.537026142523844"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.2745755333990627"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.1452318725045996"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","88","1.157396248227328"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.5140854538294584"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.246867369629518"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.1281388594821429"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.3338134539636417"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.4918194912731426"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","89","1.1917010804471273"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.410192340339399"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.1650245179656942"
